seq_idx,header,rank,start_pos,end_pos,trough_pos,width_bp,mean_residual,gc_pct,nonB_motifs,n_motif_types
8952,FP014854 CPXM1_1             :+U  EU:NC; range -3000 to  3000.,2,-123,-10,-32,114,-0.14542,68.29,STR;DirectRepeat,2
8954,FP011595 SEC11A_1            :+U  EU:NC; range -3000 to  3000.,1,-200,-117,-122,84,-0.23107,68.82,STR;DirectRepeat,2
8957,FP007677 RC3H2_1             :+U  EU:NC; range -3000 to  3000.,1,-200,-151,-193,50,-0.28187,57.63,STR;DirectRepeat,2
8959,FP006333 BRI3_1              :+U  EU:NC; range -3000 to  3000.,1,-200,-151,-191,50,-0.22115,86.44,STR;DirectRepeat,2
8959,FP006333 BRI3_1              :+U  EU:NC; range -3000 to  3000.,2,-139,-90,-113,50,-0.33852,84.75,iMotif;STR;DirectRepeat,3
8960,FP006778 SFTPC_1             :+U  EU:NC; range -3000 to  3000.,1,-200,-142,-152,59,-0.09643,72.06,iMotif;STR;DirectRepeat,3
8960,FP006778 SFTPC_1             :+U  EU:NC; range -3000 to  3000.,2,-141,-77,-83,65,-0.05483,67.57,STR;DirectRepeat,2
8961,FP015328 ITSN1_1             :+U  EU:NC; range -3000 to  3000.,1,-50,-1,-17,50,-0.48529,64.41,G4;DirectRepeat;Triplex,3
8961,FP015328 ITSN1_1             :+U  EU:NC; range -3000 to  3000.,2,-200,-151,-156,50,-0.37399,67.8,STR;DirectRepeat,2
8962,FP002663 MFF_1               :+U  EU:NC; range -3000 to  3000.,1,-200,-151,-198,50,-0.34106,40.68,STR;DirectRepeat,2
8963,FP001978 ARHGAP25_1          :+U  EU:NC; range -3000 to  3000.,1,-78,-29,-76,50,-0.24388,47.46,STR;DirectRepeat;Triplex,3
8963,FP001978 ARHGAP25_1          :+U  EU:NC; range -3000 to  3000.,2,-200,-147,-181,54,-0.20718,63.49,STR;DirectRepeat,2
8964,FP005445 APOBEC2_1           :+U  EU:NC; range -3000 to  3000.,1,-200,-151,-170,50,-1.08488,50.85,STR;PolyA;DirectRepeat;Triplex,4
8965,FP016121 ABCB7_1             :+U  EU:NC; range -3000 to  3000.,1,-191,-142,-155,50,-0.74952,38.98,STR;DirectRepeat,2
8965,FP016121 ABCB7_1             :+U  EU:NC; range -3000 to  3000.,2,-141,-66,-70,76,-0.16952,49.41,STR;DirectRepeat;Triplex,3
8966,FP010365 ADGRD1_1            :+U  EU:NC; range -3000 to  3000.,1,-200,-151,-180,50,-1.17078,54.24,STR;DirectRepeat,2
8968,FP012797 CCL14_1             :+U  EU:NC; range -3000 to  3000.,1,-158,-96,-102,63,-0.28497,51.39,DirectRepeat,1
8968,FP012797 CCL14_1             :+U  EU:NC; range -3000 to  3000.,2,-95,-17,-24,79,-0.11688,39.77,STR;DirectRepeat,2
8969,FP001566 NVL_1               :+U  EU:NC; range -3000 to  3000.,1,-200,-151,-156,50,-0.56464,44.07,STR;DirectRepeat,2
8969,FP001566 NVL_1               :+U  EU:NC; range -3000 to  3000.,2,-148,-93,-115,56,-0.32811,56.92,STR;DirectRepeat,2
8970,FP007419 TOMM5_1             :+U  EU:NC; range -3000 to  3000.,1,-184,-118,-122,67,-0.11884,52.63,DirectRepeat,1
8970,FP007419 TOMM5_1             :+U  EU:NC; range -3000 to  3000.,2,-107,38,34,146,-0.05337,65.81,DirectRepeat,1
8971,FP011582 FSD2_1              :+U  EU:NC; range -3000 to  3000.,1,-76,49,19,126,-0.05664,51.11,STR;DirectRepeat;Triplex,3
8972,FP009333 C11orf57_1          :+U  EU:NC; range -3000 to  3000.,1,-191,-142,-167,50,-0.38275,55.93,STR;DirectRepeat,2
8973,FP005063 PRR7_1              :+U  EU:NC; range -3000 to  3000.,1,-178,-54,-61,125,-0.19794,79.85,ZDNA;STR;DirectRepeat,3
8974,FP009166 MRPL48_1            :+U  EU:NC; range -3000 to  3000.,1,-161,-112,-140,50,-0.07759,47.46,DirectRepeat,1
8974,FP009166 MRPL48_1            :+U  EU:NC; range -3000 to  3000.,2,-106,-23,-28,84,-0.06598,45.16,STR;DirectRepeat,2
8976,FP000995 S100A10_1           :+U  EU:NC; range -3000 to  3000.,1,-86,-37,-60,50,-0.27956,77.97,STR;DirectRepeat;Triplex,3
8976,FP000995 S100A10_1           :+U  EU:NC; range -3000 to  3000.,2,-36,13,-13,50,-0.22995,79.66,DirectRepeat,1
8977,FP008094 CISD1_1             :+U  EU:NC; range -3000 to  3000.,1,-200,-151,-166,50,-0.37362,54.24,STR;DirectRepeat,2
8978,FP004003 SDAD1_1             :+U  EU:NC; range -3000 to  3000.,1,-169,-120,-153,50,-0.9141,64.41,STR;DirectRepeat,2
8979,FP009386 ATP5L_1             :+U  EU:NC; range -3000 to  3000.,1,-187,-108,-112,80,-0.2738,34.83,STR;DirectRepeat,2
8980,FP003857 UBE2K_1             :+U  EU:NC; range -3000 to  3000.,1,-200,-150,-191,51,-0.12418,80.0,G4;STR;DirectRepeat,3
8980,FP003857 UBE2K_1             :+U  EU:NC; range -3000 to  3000.,2,-148,-99,-110,50,-0.19287,83.05,STR;DirectRepeat,2
8980,FP003857 UBE2K_1             :+U  EU:NC; range -3000 to  3000.,3,-97,11,-50,109,-0.0901,76.27,STR;DirectRepeat,2
8981,FP009478 TP53AIP1_1          :+U  EU:NC; range -3000 to  3000.,1,-200,-151,-174,50,-0.2372,62.71,STR;DirectRepeat,2
8982,FP011787 PAQR4_1             :+U  EU:NC; range -3000 to  3000.,1,-189,-131,-140,59,-0.27568,76.47,STR;DirectRepeat,2
8982,FP011787 PAQR4_1             :+U  EU:NC; range -3000 to  3000.,2,-130,35,31,166,-0.14439,77.71,STR;DirectRepeat,2
8983,FP003490 TM4SF18_1           :+U  EU:NC; range -3000 to  3000.,1,-196,-147,-174,50,-0.29866,45.76,STR;DirectRepeat,2
8984,FP012144 ADGRG1_1            :+U  EU:NC; range -3000 to  3000.,1,-29,20,-14,50,-0.19146,64.41,DirectRepeat,1
8985,FP006018 ANKMY2_1            :+U  EU:NC; range -3000 to  3000.,1,-196,-137,-168,60,-0.64922,52.17,STR;DirectRepeat,2
8985,FP006018 ANKMY2_1            :+U  EU:NC; range -3000 to  3000.,2,-136,36,21,173,-0.07841,72.53,STR;DirectRepeat;Triplex,3
8986,FP012474 CHRNE_1             :+U  EU:NC; range -3000 to  3000.,1,-199,-150,-179,50,-0.87941,69.49,G4;STR;DirectRepeat,3
8987,FP010702 REM2_1              :+U  EU:NC; range -3000 to  3000.,1,-144,-75,-97,70,-0.28149,63.29,DirectRepeat,1
8987,FP010702 REM2_1              :+U  EU:NC; range -3000 to  3000.,2,-194,-145,-149,50,-0.08576,52.54,DirectRepeat;Triplex,2
8988,FP009294 GRIA4_1             :+U  EU:NC; range -3000 to  3000.,1,-192,-111,-114,82,-0.17909,56.04,STR;DirectRepeat,2
8989,FP004210 RNF150_1            :+U  EU:NC; range -3000 to  3000.,1,-8,41,10,50,-0.21794,55.93,STR;DirectRepeat,2
8990,FP006255 FGL2_1              :+U  EU:NC; range -3000 to  3000.,1,-196,-147,-179,50,-0.54146,25.42,STR;DirectRepeat,2
8992,FP004795 ETF1_1              :+U  EU:NC; range -3000 to  3000.,1,-199,-87,-120,113,-0.12349,71.31,STR;DirectRepeat,2
8993,FP012837 CACNB1_1            :+U  EU:NC; range -3000 to  3000.,1,-184,-36,-78,149,-0.09907,77.85,G4;STR;DirectRepeat;Triplex,4
8995,FP004369 SLC12A7_1           :+U  EU:NC; range -3000 to  3000.,1,-188,-139,-146,50,-0.21975,74.58,STR;DirectRepeat,2
8995,FP004369 SLC12A7_1           :+U  EU:NC; range -3000 to  3000.,2,-138,23,-61,162,-0.18992,78.36,G4;STR;DirectRepeat,3
8997,FP004503 SLC38A9_1           :+U  EU:NC; range -3000 to  3000.,1,-177,-128,-146,50,-0.41165,77.97,STR;DirectRepeat,2
8997,FP004503 SLC38A9_1           :+U  EU:NC; range -3000 to  3000.,2,-122,-17,-25,106,-0.05761,67.83,STR;DirectRepeat,2
8998,FP013853 ZNF559_1            :+U  EU:NC; range -3000 to  3000.,1,-69,-20,-43,50,-0.22765,72.88,STR;DirectRepeat,2
8999,FP008605 PGAP2_1             :+U  EU:NC; range -3000 to  3000.,1,-6,43,34,50,-0.45824,81.36,STR;DirectRepeat,2
8999,FP008605 PGAP2_1             :+U  EU:NC; range -3000 to  3000.,2,-153,-88,-108,66,-0.15377,62.67,STR;DirectRepeat;Triplex,3
9000,FP002732 COPS8_1             :+U  EU:NC; range -3000 to  3000.,1,-200,-151,-193,50,-0.10528,76.27,DirectRepeat,1
9000,FP002732 COPS8_1             :+U  EU:NC; range -3000 to  3000.,2,-102,-13,-19,90,-0.10833,70.71,STR;DirectRepeat,2
9001,FP003950 UGT2A2_1            :+U  EU:NC; range -3000 to  3000.,1,-51,-2,-12,50,-0.37546,42.37,STR;DirectRepeat,2
9003,FP009773 COL2A1_1            :+U  EU:NC; range -3000 to  3000.,1,-200,-135,-142,66,-0.64169,60.0,STR;DirectRepeat,2
9004,FP001221 NOS1AP_1            :+U  EU:NC; range -3000 to  3000.,1,-200,-151,-183,50,-1.03814,84.75,G4;STR;DirectRepeat,3
9004,FP001221 NOS1AP_1            :+U  EU:NC; range -3000 to  3000.,2,-99,-50,-94,50,-0.50196,86.44,STR;DirectRepeat,2
9005,FP006863 ZNF703_1            :+U  EU:NC; range -3000 to  3000.,1,-199,-141,-174,59,-0.36876,80.88,STR;DirectRepeat,2
9005,FP006863 ZNF703_1            :+U  EU:NC; range -3000 to  3000.,2,-140,-64,-104,77,-0.16128,80.23,STR;DirectRepeat,2
9006,FP003514 MBNL1_1             :+U  EU:NC; range -3000 to  3000.,1,-128,-52,-69,77,-0.54985,76.74,G4;STR;DirectRepeat;Triplex,4
9006,FP003514 MBNL1_1             :+U  EU:NC; range -3000 to  3000.,2,-200,-129,-133,72,-0.36833,70.37,STR;DirectRepeat,2
9007,FP006188 ZNF680_1            :+U  EU:NC; range -3000 to  3000.,1,-67,46,42,114,-0.1012,60.98,STR;DirectRepeat,2
9008,FP012955 SOST_1              :+U  EU:NC; range -3000 to  3000.,1,-200,-99,-111,102,-0.1029,58.56,STR;DirectRepeat;Triplex,3
9009,FP010249 RASAL1_1            :+U  EU:NC; range -3000 to  3000.,1,-82,-23,-31,60,-0.51022,78.26,iMotif;STR;DirectRepeat,3
9009,FP010249 RASAL1_1            :+U  EU:NC; range -3000 to  3000.,2,-200,-151,-190,50,-0.32296,77.97,STR;DirectRepeat,2
9009,FP010249 RASAL1_1            :+U  EU:NC; range -3000 to  3000.,3,-138,-83,-85,56,-0.25711,76.92,G4;STR;DirectRepeat,3
9010,FP004186 MFSD8_1             :+U  EU:NC; range -3000 to  3000.,1,-200,-151,-194,50,-0.56121,71.19,DirectRepeat;Triplex,2
9011,FP005990 RAC1_1              :+U  EU:NC; range -3000 to  3000.,1,-168,-34,-41,135,-0.25651,80.56,STR;DirectRepeat;Triplex,3
9012,FP007861 TRAF2_1             :+U  EU:NC; range -3000 to  3000.,1,-182,-133,-147,50,-0.22223,74.58,STR;DirectRepeat,2
9013,FP012701 SLC13A2_1           :+U  EU:NC; range -3000 to  3000.,1,-151,-102,-144,50,-0.71748,55.93,DirectRepeat,1
9015,FP001230 RGS4_1              :+U  EU:NC; range -3000 to  3000.,1,-164,-82,-130,83,-0.42764,52.17,STR;DirectRepeat,2
9016,FP007936 USP6NL_1            :+U  EU:NC; range -3000 to  3000.,1,-189,-74,-130,116,-0.22014,82.4,STR;DirectRepeat,2
9018,FP000603 PRKAA2_1            :+U  EU:NC; range -3000 to  3000.,1,-200,-113,-128,88,-0.10484,80.41,iMotif;STR;DirectRepeat,3
9019,FP012270 AP1G1_1             :+U  EU:NC; range -3000 to  3000.,1,-197,-148,-161,50,-2.64325,77.97,iMotif;STR;DirectRepeat,3
9020,FP014966 ZNF337_1            :+U  EU:NC; range -3000 to  3000.,1,-34,15,-4,50,-0.15262,66.1,DirectRepeat,1
9021,FP015602 C22orf42_1          :+U  EU:NC; range -3000 to  3000.,1,-161,-102,-145,60,-0.52356,65.22,STR;DirectRepeat,2
9022,FP003411 NEK11_1             :+U  EU:NC; range -3000 to  3000.,1,-187,-138,-154,50,-0.30169,61.02,DirectRepeat,1
9023,FP013465 NPC1_1              :+U  EU:NC; range -3000 to  3000.,1,-113,-64,-94,50,-0.73842,81.36,STR;DirectRepeat,2
9024,FP001145 CD5L_1              :+U  EU:NC; range -3000 to  3000.,1,-200,-151,-174,50,-0.61027,40.68,STR;DirectRepeat,2
9024,FP001145 CD5L_1              :+U  EU:NC; range -3000 to  3000.,2,-150,-101,-121,50,-0.24183,45.76,DirectRepeat,1
9024,FP001145 CD5L_1              :+U  EU:NC; range -3000 to  3000.,3,-100,22,8,123,-0.06154,41.67,STR;DirectRepeat,2
9025,FP002354 LY75_1              :+U  EU:NC; range -3000 to  3000.,1,-27,23,20,51,-0.17855,78.33,STR;DirectRepeat,2
9025,FP002354 LY75_1              :+U  EU:NC; range -3000 to  3000.,2,-188,-30,-48,159,-0.0614,73.21,G4;STR;DirectRepeat,3
9026,FP006743 GATA4_1             :+U  EU:NC; range -3000 to  3000.,1,-146,-78,-86,69,-0.39473,78.21,STR;DirectRepeat,2
9026,FP006743 GATA4_1             :+U  EU:NC; range -3000 to  3000.,2,-200,-147,-153,54,-0.17924,60.32,STR;DirectRepeat,2
9027,FP005323 CFB_1               :+U  EU:NC; range -3000 to  3000.,1,-197,4,-21,202,-0.08526,59.72,G4;STR;DirectRepeat;Triplex,4
9028,FP005912 PACRG_1             :+U  EU:NC; range -3000 to  3000.,1,-200,-100,-125,101,-0.19219,35.45,STR;PolyA;DirectRepeat;Triplex,4
9029,FP013986 DNAJB1_1            :+U  EU:NC; range -3000 to  3000.,1,-195,-146,-148,50,-0.34667,86.44,STR;DirectRepeat,2
9029,FP013986 DNAJB1_1            :+U  EU:NC; range -3000 to  3000.,2,-145,-81,-92,65,-0.32687,81.08,STR;DirectRepeat,2
9030,FP013268 GALK1_1             :+U  EU:NC; range -3000 to  3000.,1,-175,-126,-132,50,-0.59842,69.49,STR;DirectRepeat,2
9030,FP013268 GALK1_1             :+U  EU:NC; range -3000 to  3000.,2,-122,-6,-69,117,-0.17811,80.16,G4;STR;DirectRepeat,3
9031,FP014578 NUP62_1             :+U  EU:NC; range -3000 to  3000.,1,-200,-151,-185,50,-0.73753,47.46,STR;PolyA;DirectRepeat;Triplex,4
9031,FP014578 NUP62_1             :+U  EU:NC; range -3000 to  3000.,2,-68,0,-7,69,-0.19379,71.79,STR;DirectRepeat,2
9032,FP005132 NRN1_1              :+U  EU:NC; range -3000 to  3000.,1,-2,47,-2,50,-0.94976,55.93,STR;DirectRepeat,2
9032,FP005132 NRN1_1              :+U  EU:NC; range -3000 to  3000.,2,-200,-140,-147,61,-0.39224,32.86,STR;PolyA;DirectRepeat;Triplex,4
9033,FP008694 PLEKHA7_1           :+U  EU:NC; range -3000 to  3000.,1,-27,22,-18,50,-0.43511,84.75,iMotif;STR;DirectRepeat,3
9034,FP002545 CYP20A1_1           :+U  EU:NC; range -3000 to  3000.,1,-50,-1,-46,50,-0.34592,67.8,STR;DirectRepeat,2
9034,FP002545 CYP20A1_1           :+U  EU:NC; range -3000 to  3000.,2,-190,-141,-150,50,-0.1158,77.97,STR;DirectRepeat,2
9035,FP014055 SLC5A5_1            :+U  EU:NC; range -3000 to  3000.,1,-200,-151,-194,50,-0.85314,66.1,G4;STR;DirectRepeat,3
9035,FP014055 SLC5A5_1            :+U  EU:NC; range -3000 to  3000.,2,-150,-101,-148,50,-0.09517,64.41,STR;DirectRepeat,2
9036,FP011062 LGMN_1              :+U  EU:NC; range -3000 to  3000.,1,-197,-145,-167,53,-0.88114,67.74,iMotif;STR;DirectRepeat,3
9036,FP011062 LGMN_1              :+U  EU:NC; range -3000 to  3000.,2,-140,-91,-95,50,-0.13134,61.02,DirectRepeat,1
9037,FP006235 GTF2IRD2B_1         :+U  EU:NC; range -3000 to  3000.,1,-194,-130,-175,65,-0.07951,62.16,STR;DirectRepeat,2
9037,FP006235 GTF2IRD2B_1         :+U  EU:NC; range -3000 to  3000.,2,-129,-57,-93,73,-0.07626,65.85,STR;DirectRepeat,2
9038,FP006071 HOXA13_1            :+U  EU:NC; range -3000 to  3000.,1,-200,-25,-138,176,-0.06951,75.68,G4;STR;DirectRepeat,3
9039,FP009132 ANO1_1              :+U  EU:NC; range -3000 to  3000.,1,-200,-151,-194,50,-0.33879,42.37,STR;DirectRepeat,2
9040,FP011098 C14orf132_1         :+U  EU:NC; range -3000 to  3000.,1,-61,-12,-45,50,-0.90623,81.36,iMotif;STR;DirectRepeat,3
9041,FP010369 PUS1_1              :+U  EU:NC; range -3000 to  3000.,1,-149,-100,-148,50,-0.93978,74.58,STR;DirectRepeat,2
9044,FP005398 RPL10A_1            :+U  EU:NC; range -3000 to  3000.,1,-188,-85,-129,104,-0.10634,73.45,STR;DirectRepeat,2
9046,FP012416 SLC43A2_1           :+U  EU:NC; range -3000 to  3000.,1,-176,-118,-129,59,-0.44245,75.0,STR;DirectRepeat,2
9048,FP016419 OPN1LW_1            :+U  EU:NC; range -3000 to  3000.,1,-126,-77,-126,50,-0.20029,54.24,DirectRepeat;Triplex,2
9049,FP006843 DUSP4_1             :+U  EU:NC; range -3000 to  3000.,1,-184,-135,-161,50,-0.88778,84.75,G4;STR;DirectRepeat;Triplex,4
9049,FP006843 DUSP4_1             :+U  EU:NC; range -3000 to  3000.,2,-134,-85,-123,50,-0.45183,84.75,G4;STR;DirectRepeat,3
9049,FP006843 DUSP4_1             :+U  EU:NC; range -3000 to  3000.,3,-84,-35,-56,50,-0.088,74.58,STR;DirectRepeat,2
9050,FP007882 TUBB4B_1            :+U  EU:NC; range -3000 to  3000.,1,-194,-139,-140,56,-0.1501,47.69,STR;DirectRepeat,2
9051,FP004885 KCTD16_1            :+U  EU:NC; range -3000 to  3000.,1,-200,-151,-159,50,-0.66483,71.19,DirectRepeat;Triplex,2
9052,FP002573 UNC80_1             :+U  EU:NC; range -3000 to  3000.,1,-128,-79,-85,50,-0.45908,76.27,G4;STR;DirectRepeat;Triplex,4
9052,FP002573 UNC80_1             :+U  EU:NC; range -3000 to  3000.,2,-200,-150,-159,51,-0.43382,83.33,STR;DirectRepeat,2
9052,FP002573 UNC80_1             :+U  EU:NC; range -3000 to  3000.,3,-77,28,10,106,-0.2052,71.3,STR;DirectRepeat;Triplex,3
9053,FP012458 MYBBP1A_1           :+U  EU:NC; range -3000 to  3000.,1,-200,-150,-181,51,-0.30911,66.67,DirectRepeat,1
9055,FP011660 ADAMTS17_1          :+U  EU:NC; range -3000 to  3000.,1,-93,-44,-93,50,-0.28495,66.1,STR;DirectRepeat;Triplex,3
9056,FP009899 HOXC9_1             :+U  EU:NC; range -3000 to  3000.,1,-200,-151,-159,50,-1.75626,55.93,STR;PolyA;DirectRepeat;Triplex,4
9058,FP011512 CPLX3_1             :+U  EU:NC; range -3000 to  3000.,1,-74,-25,-64,50,-0.93064,93.22,G4;STR;DirectRepeat,3
9059,FP010289 TRIAP1_1            :+U  EU:NC; range -3000 to  3000.,1,-47,2,-7,50,-0.46845,67.8,DirectRepeat,1
9061,FP006162 HUS1_1              :+U  EU:NC; range -3000 to  3000.,1,-183,-134,-183,50,-0.58431,76.27,STR;DirectRepeat,2
9063,FP007965 FAM188A_1           :+U  EU:NC; range -3000 to  3000.,1,-200,-151,-156,50,-1.18224,52.54,STR;DirectRepeat,2
9064,FP007470 VPS13A_1            :+U  EU:NC; range -3000 to  3000.,1,-200,-83,-172,118,-0.14021,72.44,STR;DirectRepeat;Triplex,3
9066,FP003742 POLN_1              :+U  EU:NC; range -3000 to  3000.,1,-196,-147,-180,50,-0.46374,81.36,STR;DirectRepeat,2
9067,FP001341 DHX9_1              :+U  EU:NC; range -3000 to  3000.,1,-67,-18,-22,50,-0.52705,76.27,STR;DirectRepeat,2
9067,FP001341 DHX9_1              :+U  EU:NC; range -3000 to  3000.,2,-155,-91,-97,65,-0.13949,68.92,STR;DirectRepeat,2
9068,FP003205 FOXP1_1             :+U  EU:NC; range -3000 to  3000.,1,-196,-143,-147,54,-0.37882,41.27,DirectRepeat,1
9070,FP006759 SLC7A2_1            :+U  EU:NC; range -3000 to  3000.,1,-200,-36,-42,165,-0.12153,82.76,G4;iMotif;STR;DirectRepeat,4
9072,FP011610 ABHD2_1             :+U  EU:NC; range -3000 to  3000.,1,-133,-7,-44,127,-0.09659,67.65,STR;DirectRepeat,2
9073,FP000780 RNPC3_1             :+U  EU:NC; range -3000 to  3000.,1,-200,-151,-190,50,-1.16711,93.22,STR;DirectRepeat,2
9073,FP000780 RNPC3_1             :+U  EU:NC; range -3000 to  3000.,2,-81,-31,-36,51,-1.07507,93.33,STR;DirectRepeat,2
9073,FP000780 RNPC3_1             :+U  EU:NC; range -3000 to  3000.,3,-149,-100,-139,50,-0.48258,93.22,STR;DirectRepeat,2
9074,FP006824 TRIM35_1            :+U  EU:NC; range -3000 to  3000.,1,-187,-112,-136,76,-0.72543,72.94,iMotif;STR;DirectRepeat,3
9075,FP012216 CTRL_1              :+U  EU:NC; range -3000 to  3000.,1,-200,-151,-197,50,-0.30571,54.24,DirectRepeat,1
9075,FP012216 CTRL_1              :+U  EU:NC; range -3000 to  3000.,2,-141,-92,-96,50,-0.07474,67.8,STR;DirectRepeat,2
9076,FP004730 RAPGEF6_1           :+U  EU:NC; range -3000 to  3000.,1,-200,-15,-23,186,-0.18218,57.95,STR;DirectRepeat,2
9077,FP008459 ATE1_1              :+U  EU:NC; range -3000 to  3000.,1,-200,-151,-185,50,-0.43538,62.71,STR;DirectRepeat,2
9078,FP000778 OLFM3_1             :+U  EU:NC; range -3000 to  3000.,1,-200,-151,-196,50,-0.26973,72.88,G4;STR;DirectRepeat;Triplex,4
9078,FP000778 OLFM3_1             :+U  EU:NC; range -3000 to  3000.,2,-116,-6,-22,111,-0.15488,65.83,STR;DirectRepeat,2
9079,FP012644 RAI1_1              :+U  EU:NC; range -3000 to  3000.,1,-200,-151,-197,50,-0.47443,86.44,STR;DirectRepeat,2
9079,FP012644 RAI1_1              :+U  EU:NC; range -3000 to  3000.,2,-62,-13,-41,50,-0.45867,77.97,STR;DirectRepeat,2
9080,FP002310 NXPH2_1             :+U  EU:NC; range -3000 to  3000.,1,-172,-6,-131,167,-0.07063,78.98,iMotif;STR;DirectRepeat,3
9081,FP006621 EPHA1_1             :+U  EU:NC; range -3000 to  3000.,1,-177,-7,-43,171,-0.16723,65.56,iMotif;STR;DirectRepeat,3
9082,FP012034 CCDC189_1           :+U  EU:NC; range -3000 to  3000.,1,-200,-151,-200,50,-0.44223,52.54,STR;DirectRepeat,2
9082,FP012034 CCDC189_1           :+U  EU:NC; range -3000 to  3000.,2,-150,-84,-88,67,-0.14494,56.58,DirectRepeat,1
9085,FP008794 ACCS_1              :+U  EU:NC; range -3000 to  3000.,1,-197,-143,-165,55,-0.35954,67.19,STR;DirectRepeat,2
9087,FP006532 NRF1_1              :+U  EU:NC; range -3000 to  3000.,1,-53,-4,-48,50,-0.88529,79.66,STR;DirectRepeat,2
9087,FP006532 NRF1_1              :+U  EU:NC; range -3000 to  3000.,2,-192,-143,-184,50,-0.15585,79.66,STR;DirectRepeat,2
9087,FP006532 NRF1_1              :+U  EU:NC; range -3000 to  3000.,3,-141,-92,-93,50,-0.16284,76.27,STR;DirectRepeat,2
9088,FP012654 FLII_1              :+U  EU:NC; range -3000 to  3000.,1,0,49,20,50,-0.36198,83.05,iMotif;STR;DirectRepeat,3
9088,FP012654 FLII_1              :+U  EU:NC; range -3000 to  3000.,2,-200,-151,-162,50,-0.12738,64.41,STR;DirectRepeat,2
9089,FP014199 ETV2_1              :+U  EU:NC; range -3000 to  3000.,1,-186,-80,-83,107,-0.16704,61.21,STR;DirectRepeat,2
9092,FP004126 RPL34_1             :+U  EU:NC; range -3000 to  3000.,1,-200,-150,-173,51,-0.53539,63.33,STR;DirectRepeat,2
9092,FP004126 RPL34_1             :+U  EU:NC; range -3000 to  3000.,2,-149,49,-69,199,-0.05669,51.44,STR;DirectRepeat,2
9094,FP010146 GAS2L3_1            :+U  EU:NC; range -3000 to  3000.,1,-195,-59,-82,137,-0.09865,73.29,STR;DirectRepeat,2
9094,FP010146 GAS2L3_1            :+U  EU:NC; range -3000 to  3000.,2,-58,47,18,106,-0.07444,72.17,STR;DirectRepeat,2
9095,FP010666 OSGEP_1             :+U  EU:NC; range -3000 to  3000.,1,-159,-110,-144,50,-0.50848,49.15,STR;DirectRepeat;Triplex,3
9096,FP006134 UBE2D4_1            :+U  EU:NC; range -3000 to  3000.,1,-200,-151,-172,50,-0.6843,69.49,STR;DirectRepeat,2
9097,FP003255 NXPE3_1             :+U  EU:NC; range -3000 to  3000.,1,-195,-146,-149,50,-0.6574,71.19,STR;DirectRepeat,2
9101,FP015845 HCCS_1              :+U  EU:NC; range -3000 to  3000.,1,-200,-151,-176,50,-0.60864,64.41,STR;DirectRepeat,2
9101,FP015845 HCCS_1              :+U  EU:NC; range -3000 to  3000.,2,-122,46,35,169,-0.08403,66.29,iMotif;STR;DirectRepeat;Triplex,4
9102,FP000187 MRTO4_1             :+U  EU:NC; range -3000 to  3000.,1,-200,-151,-193,50,-0.41462,83.05,STR;DirectRepeat,2
9102,FP000187 MRTO4_1             :+U  EU:NC; range -3000 to  3000.,2,-150,-77,-83,74,-0.16573,73.49,STR;DirectRepeat,2
9103,FP009574 C1S_1               :+U  EU:NC; range -3000 to  3000.,1,-186,-137,-139,50,-0.5929,64.41,STR;DirectRepeat;Triplex,3
9105,FP013827 FCER2_1             :+U  EU:NC; range -3000 to  3000.,1,-173,-81,-98,93,-0.23146,49.02,STR;DirectRepeat,2
9107,FP010018 C12orf66_1          :+U  EU:NC; range -3000 to  3000.,1,-199,-140,-153,60,-0.25909,60.87,DirectRepeat,1
9107,FP010018 C12orf66_1          :+U  EU:NC; range -3000 to  3000.,2,-139,-88,-93,52,-0.24232,68.85,DirectRepeat,1
9109,FP010592 ABCC4_1             :+U  EU:NC; range -3000 to  3000.,1,-78,-29,-53,50,-0.73902,88.14,STR;DirectRepeat,2
9109,FP010592 ABCC4_1             :+U  EU:NC; range -3000 to  3000.,2,-200,-135,-184,66,-0.20294,78.67,DirectRepeat,1
9110,FP014923 OVOL2_1             :+U  EU:NC; range -3000 to  3000.,1,-187,-138,-185,50,-1.42001,42.37,STR;DirectRepeat;Triplex,3
9111,FP014090 ARMC6_1             :+U  EU:NC; range -3000 to  3000.,1,-144,-95,-143,50,-0.56537,84.75,STR;DirectRepeat,2
