seq_idx,header,seq_length,mean_perp,sd_perp,min_perp,n_regions,total_region_bp,pct_seq_in_regions,best_mean_residual
9498,FP010224 RAD9B_1             :+U  EU:NC; range -3000 to  3000.,6001,6.0476,1.4904,1.0,0,0,0.0,
9499,FP012641 MED9_1              :+U  EU:NC; range -3000 to  3000.,6001,6.2801,1.4033,1.0,0,0,0.0,
9500,FP007576 TMEFF1_1            :+U  EU:NC; range -3000 to  3000.,6001,5.8662,1.5065,1.0,1,118,1.97,-0.07543
9501,FP000039 FAAP20_1            :+U  EU:NC; range -3000 to  3000.,6001,5.969,1.4314,1.0,1,50,0.83,-0.26515
9502,FP000112 MASP2_1             :+U  EU:NC; range -3000 to  3000.,6001,6.1433,1.5008,1.0,0,0,0.0,
9503,FP004091 TRMT10A_1           :+U  EU:NC; range -3000 to  3000.,6001,6.1208,1.5382,1.0,1,134,2.23,-0.06856
9504,FP016417 IRAK1_1             :+U  EU:NC; range -3000 to  3000.,6001,6.0487,1.4365,1.0,2,125,2.08,-0.34861
9505,FP012454 ANKFY1_1            :+U  EU:NC; range -3000 to  3000.,6001,6.2412,1.4419,1.0,2,100,1.67,-0.61753
9506,FP013188 CACNG5_1            :+U  EU:NC; range -3000 to  3000.,6001,6.4021,1.2743,2.3366,3,170,2.83,-0.24776
9507,FP005209 HIST1H2BD_1         :+U  EU:NC; range -3000 to  3000.,6001,6.1137,1.5758,1.0,3,157,2.62,-0.54246
9508,FP002033 RTKN_1              :+U  EU:NC; range -3000 to  3000.,6001,6.0673,1.4244,1.0,0,0,0.0,
9509,FP014186 HAMP_1              :+U  EU:NC; range -3000 to  3000.,6001,6.1266,1.4237,1.0,1,148,2.47,-0.07293
9510,FP002344 ACVR1_1             :+U  EU:NC; range -3000 to  3000.,6001,6.0179,1.4858,1.9813,1,52,0.87,-1.2161
9511,FP008140 H2AFY2_1            :+U  EU:NC; range -3000 to  3000.,6001,6.0865,1.3909,1.0,2,164,2.73,-0.41209
9512,FP001312 TEX35_1             :+U  EU:NC; range -3000 to  3000.,6001,6.1103,1.3651,1.9813,2,200,3.33,-0.05505
9513,FP012126 SLC12A3_1           :+U  EU:NC; range -3000 to  3000.,6001,6.1557,1.3846,1.0,2,177,2.95,-0.22845
9514,FP011046 CALM1_1             :+U  EU:NC; range -3000 to  3000.,6001,6.0017,1.4971,1.0,1,182,3.03,-0.08396
9515,FP014383 LYPD3_1             :+U  EU:NC; range -3000 to  3000.,6001,6.1252,1.5092,1.0,1,101,1.68,-0.19036
9516,FP007715 TOR2A_1             :+U  EU:NC; range -3000 to  3000.,6001,6.1107,1.5149,1.0,2,110,1.83,-0.38965
9517,FP009469 TIRAP_1             :+U  EU:NC; range -3000 to  3000.,6001,6.1637,1.5213,1.0,0,0,0.0,
9518,FP000914 ITGA10_1            :+U  EU:NC; range -3000 to  3000.,6001,6.0449,1.5076,1.0,1,50,0.83,-0.20601
9519,FP012322 CMIP_1              :+U  EU:NC; range -3000 to  3000.,6001,6.176,1.3861,1.9813,1,71,1.18,-0.36986
9520,FP015303 BACH1_1             :+U  EU:NC; range -3000 to  3000.,6001,6.096,1.4844,1.0,0,0,0.0,
9521,FP005874 VIP_1               :+U  EU:NC; range -3000 to  3000.,6001,6.0371,1.4261,1.4174,1,50,0.83,-0.15906
9522,FP003039 IP6K2_1             :+U  EU:NC; range -3000 to  3000.,6001,6.2035,1.4694,1.0,1,50,0.83,-0.63325
9523,FP016384 MAGEA3_1            :+U  EU:NC; range -3000 to  3000.,6001,6.2136,1.4724,1.0,2,125,2.08,-0.35052
9524,FP011563 ST20_1              :+U  EU:NC; range -3000 to  3000.,6001,6.134,1.3876,1.0,1,50,0.83,-0.21479
9525,FP004375 MRPL36_1            :+U  EU:NC; range -3000 to  3000.,6001,6.0951,1.3858,1.0,1,50,0.83,-0.45498
9526,FP007637 POLE3_1             :+U  EU:NC; range -3000 to  3000.,6001,6.1624,1.4643,1.0,1,90,1.5,-0.21931
9527,FP013673 GAMT_1              :+U  EU:NC; range -3000 to  3000.,6001,5.9437,1.5159,1.0,1,57,0.95,-0.31399
9528,FP015556 GAS2L1_1            :+U  EU:NC; range -3000 to  3000.,6001,6.0446,1.4329,1.0,1,124,2.07,-0.19626
9529,FP015307 HUNK_1              :+U  EU:NC; range -3000 to  3000.,6001,5.9549,1.4169,1.0,2,202,3.37,-0.7367
9530,FP011024 ADCK1_1             :+U  EU:NC; range -3000 to  3000.,6001,6.2567,1.4907,1.0,1,150,2.5,-0.07657
9531,FP008827 SLC39A13_1          :+U  EU:NC; range -3000 to  3000.,6001,6.104,1.4275,1.0,2,197,3.28,-0.17955
9532,FP013389 FOXK2_1             :+U  EU:NC; range -3000 to  3000.,6001,5.9477,1.6374,1.0,1,50,0.83,-0.25888
9533,FP001452 LRRN2_1             :+U  EU:NC; range -3000 to  3000.,6001,6.2048,1.3823,1.9813,1,76,1.27,-0.50155
9534,FP009683 SLCO1A2_1           :+U  EU:NC; range -3000 to  3000.,6001,6.2249,1.38,1.9813,1,50,0.83,-0.69936
9535,FP013236 GRIN2C_1            :+U  EU:NC; range -3000 to  3000.,6001,5.8751,1.403,1.9813,2,212,3.53,-0.18435
9536,FP003142 SFMBT1_1            :+U  EU:NC; range -3000 to  3000.,6001,5.9958,1.5134,1.0,1,76,1.27,-0.16074
9537,FP001454 CNTN2_1             :+U  EU:NC; range -3000 to  3000.,6001,6.1556,1.3811,1.0,2,244,4.07,-0.21127
9538,FP005190 MRS2_1              :+U  EU:NC; range -3000 to  3000.,6001,6.2255,1.4423,1.0,1,96,1.6,-0.25499
9539,FP008520 PAOX_1              :+U  EU:NC; range -3000 to  3000.,6001,6.15,1.3831,1.9813,3,150,2.5,-0.77371
9540,FP011343 GABPB1_1            :+U  EU:NC; range -3000 to  3000.,6001,6.173,1.4607,1.0,0,0,0.0,
9541,FP003530 VEPH1_1             :+U  EU:NC; range -3000 to  3000.,6001,6.1814,1.3737,1.0,2,249,4.15,-0.36974
9542,FP009696 ETNK1_1             :+U  EU:NC; range -3000 to  3000.,6001,6.1245,1.4869,1.0,2,205,3.42,-0.57973
9543,FP015065 BPI_1               :+U  EU:NC; range -3000 to  3000.,6001,6.0004,1.5505,1.0,1,50,0.83,-0.70193
9544,FP005411 BRPF3_1             :+U  EU:NC; range -3000 to  3000.,6001,6.016,1.5039,1.0,1,50,0.83,-0.54957
9545,FP005649 RNGTT_1             :+U  EU:NC; range -3000 to  3000.,6001,6.111,1.5096,1.0,3,184,3.07,-0.48339
9546,FP011714 CHTF18_1            :+U  EU:NC; range -3000 to  3000.,6001,6.0554,1.3956,1.0,2,226,3.77,-0.31899
9547,FP012163 CDH11_1             :+U  EU:NC; range -3000 to  3000.,6001,5.9883,1.4356,1.9813,1,141,2.35,-0.14224
9548,FP009075 RBM14_1             :+U  EU:NC; range -3000 to  3000.,6001,6.1982,1.4847,1.0,1,50,0.83,-0.48871
9549,FP011154 CEP170B_1           :+U  EU:NC; range -3000 to  3000.,6001,5.93,1.395,1.0,1,50,0.83,-0.15637
9550,FP013133 RPS6KB1_1           :+U  EU:NC; range -3000 to  3000.,6001,6.1511,1.5424,1.0,1,65,1.08,-0.3095
9551,FP013675 RPS15_1             :+U  EU:NC; range -3000 to  3000.,6001,6.16,1.4394,1.0,1,50,0.83,-0.71888
9552,FP003459 PXYLP1_1            :+U  EU:NC; range -3000 to  3000.,6001,6.1691,1.4304,1.0,1,50,0.83,-0.6115
9553,FP013397 METRNL_1            :+U  EU:NC; range -3000 to  3000.,6001,5.798,1.5668,1.0,2,100,1.67,-0.42112
9554,FP013534 CTIF_1              :+U  EU:NC; range -3000 to  3000.,6001,5.9278,1.5303,1.0,0,0,0.0,
9555,FP013179 CEP95_1             :+U  EU:NC; range -3000 to  3000.,6001,6.2305,1.4503,1.0,1,222,3.7,-0.06492
9556,FP006629 EZH2_1              :+U  EU:NC; range -3000 to  3000.,6001,5.953,1.5247,1.0,0,0,0.0,
9557,FP001702 ALLC_1              :+U  EU:NC; range -3000 to  3000.,6001,6.2323,1.3878,1.0,0,0,0.0,
9558,FP007430 ANKRD20A2_1         :+U  EU:NC; range -3000 to  3000.,6001,6.0345,1.4314,1.0,1,202,3.37,-0.0657
9559,FP004838 PCDHA10_1           :+U  EU:NC; range -3000 to  3000.,6001,6.2456,1.4192,1.0,1,79,1.32,-0.47605
9560,FP004842 PCDHAC1_1           :+U  EU:NC; range -3000 to  3000.,6001,6.2249,1.3894,1.0,1,50,0.83,-1.06221
9561,FP006444 ATXN7L1_1           :+U  EU:NC; range -3000 to  3000.,6001,6.1291,1.4702,1.0,1,50,0.83,-1.43741
9562,FP016152 PCDH19_1            :+U  EU:NC; range -3000 to  3000.,6001,6.1033,1.4793,1.4174,1,50,0.83,-0.45117
9563,FP003392 RAB7A_1             :+U  EU:NC; range -3000 to  3000.,6001,6.2123,1.4542,1.0,0,0,0.0,
9564,FP012924 MLX_1               :+U  EU:NC; range -3000 to  3000.,6001,6.1964,1.3941,1.0,1,50,0.83,-0.39614
9565,FP005699 NR2E1_1             :+U  EU:NC; range -3000 to  3000.,6001,6.1091,1.3732,1.9813,1,64,1.07,-0.50256
9566,FP006963 VCPIP1_1            :+U  EU:NC; range -3000 to  3000.,6001,6.2921,1.4438,1.0,2,234,3.9,-0.06276
9567,FP010941 DCAF5_1             :+U  EU:NC; range -3000 to  3000.,6001,5.96,1.458,1.0,2,159,2.65,-0.75633
9568,FP004792 KDM3B_1             :+U  EU:NC; range -3000 to  3000.,6001,6.0505,1.4342,1.9813,2,200,3.33,-0.18692
9569,FP000972 SEMA6C_1            :+U  EU:NC; range -3000 to  3000.,6001,5.9899,1.4225,1.4174,2,193,3.22,-0.28383
9570,FP003543 IFT80_1             :+U  EU:NC; range -3000 to  3000.,6001,6.2071,1.4188,1.0,1,52,0.87,-0.27587
9571,FP007961 RPP38_1             :+U  EU:NC; range -3000 to  3000.,6001,6.2288,1.4911,1.0,2,184,3.07,-0.19199
9572,FP012791 TAF15_1             :+U  EU:NC; range -3000 to  3000.,6001,6.1789,1.3959,1.4174,1,50,0.83,-0.64786
9573,FP001008 LCE2A_1             :+U  EU:NC; range -3000 to  3000.,6001,6.1706,1.3853,1.0,1,50,0.83,-0.25938
9574,FP003221 ZNF654_1            :+U  EU:NC; range -3000 to  3000.,6001,6.1439,1.4236,1.0,1,50,0.83,-0.76118
9575,FP015568 HORMAD2_1           :+U  EU:NC; range -3000 to  3000.,6001,6.1027,1.5434,1.0,1,50,0.83,-1.32204
9576,FP006791 PDLIM2_1            :+U  EU:NC; range -3000 to  3000.,6001,6.0842,1.3705,1.9813,1,143,2.38,-0.14325
9577,FP000515 CCDC163P_1          :+U  EU:NC; range -3000 to  3000.,6001,6.1871,1.4442,1.0,1,190,3.17,-0.08291
9578,FP010135 SLC25A3_1           :+U  EU:NC; range -3000 to  3000.,6001,6.2457,1.4476,1.0,1,51,0.85,-0.49726
9579,FP011941 PLK1_1              :+U  EU:NC; range -3000 to  3000.,6001,6.2473,1.4131,1.0,1,124,2.07,-0.23681
9580,FP015643 RAC2_1              :+U  EU:NC; range -3000 to  3000.,6001,6.1024,1.4738,1.0,1,50,0.83,-0.39058
9581,FP001228 HSD17B7_1           :+U  EU:NC; range -3000 to  3000.,6001,6.2292,1.4513,1.0,2,124,2.07,-0.2011
9582,FP013226 CD300A_1            :+U  EU:NC; range -3000 to  3000.,6001,5.8173,1.6287,1.0,0,0,0.0,
9583,FP008210 PLAC9_1             :+U  EU:NC; range -3000 to  3000.,6001,5.9884,1.5027,1.0,0,0,0.0,
9584,FP000959 CTSS_1              :+U  EU:NC; range -3000 to  3000.,6001,6.0561,1.551,1.0,1,125,2.08,-0.08195
9585,FP003606 YEATS2_1            :+U  EU:NC; range -3000 to  3000.,6001,6.0051,1.5519,1.0,1,54,0.9,-0.58723
9586,FP008573 MOB2_1              :+U  EU:NC; range -3000 to  3000.,6001,6.1791,1.3308,1.0,2,100,1.67,-0.18163
9587,FP002542 WDR12_1             :+U  EU:NC; range -3000 to  3000.,6001,5.9623,1.5429,1.0,3,200,3.33,-0.11195
9588,FP014808 TRIM28_1            :+U  EU:NC; range -3000 to  3000.,6001,5.8794,1.4747,1.9813,1,50,0.83,-1.15948
9589,FP004178 NUDT6_1             :+U  EU:NC; range -3000 to  3000.,6001,6.2753,1.3809,1.0,1,50,0.83,-0.51163
9590,FP014031 OCEL1_1             :+U  EU:NC; range -3000 to  3000.,6001,6.1524,1.5504,1.0,1,50,0.83,-1.03755
9591,FP005266 FLOT1_1             :+U  EU:NC; range -3000 to  3000.,6001,6.144,1.4325,1.0,1,98,1.63,-0.08296
9592,FP006118 VPS41_1             :+U  EU:NC; range -3000 to  3000.,6001,6.102,1.4404,1.0,0,0,0.0,
9593,FP001492 CR1_1               :+U  EU:NC; range -3000 to  3000.,6001,6.0829,1.482,1.0,1,126,2.1,-0.07069
9594,FP011715 GNG13_1             :+U  EU:NC; range -3000 to  3000.,6001,5.9869,1.3637,1.9813,1,50,0.83,-0.73363
9595,FP015131 ACOT8_1             :+U  EU:NC; range -3000 to  3000.,6001,6.3116,1.4698,1.0,1,59,0.98,-0.22742
9596,FP010186 TMEM263_1           :+U  EU:NC; range -3000 to  3000.,6001,6.028,1.4912,1.0,2,136,2.27,-0.26073
9597,FP011263 LTK_1               :+U  EU:NC; range -3000 to  3000.,6001,6.1601,1.4558,1.0,1,128,2.13,-0.07664
9598,FP003129 NT5DC2_1            :+U  EU:NC; range -3000 to  3000.,6001,6.1058,1.3959,1.9813,1,50,0.83,-1.18908
9599,FP012733 CORO6_1             :+U  EU:NC; range -3000 to  3000.,6001,6.191,1.3921,1.0,3,212,3.53,-0.26744
9600,FP009167 CHCHD8_1            :+U  EU:NC; range -3000 to  3000.,6001,6.3081,1.3893,1.0,2,155,2.58,-0.5567
9601,FP004822 TMCO6_1             :+U  EU:NC; range -3000 to  3000.,6001,6.0735,1.5376,1.0,1,50,0.83,-0.42913
9602,FP006195 GUSB_1              :+U  EU:NC; range -3000 to  3000.,6001,6.1693,1.5073,1.0,1,58,0.97,-0.45878
9603,FP003811 LAP3_1              :+U  EU:NC; range -3000 to  3000.,6001,6.2456,1.4768,1.0,2,100,1.67,-0.74943
9604,FP010070 PHLDA1_1            :+U  EU:NC; range -3000 to  3000.,6001,6.0931,1.3893,1.0,1,190,3.17,-0.09619
9605,FP008475 GPR26_1             :+U  EU:NC; range -3000 to  3000.,6001,6.1589,1.4452,1.9813,3,226,3.77,-0.43292
9606,FP009834 BIN2_1              :+U  EU:NC; range -3000 to  3000.,6001,6.1861,1.4011,1.0,2,100,1.67,-0.69549
9607,FP003103 GRM2_1              :+U  EU:NC; range -3000 to  3000.,6001,5.8731,1.4636,1.0,1,50,0.83,-0.23864
9608,FP015448 DGCR14_1            :+U  EU:NC; range -3000 to  3000.,6001,6.2282,1.4274,1.0,0,0,0.0,
9609,FP011298 ELL3_1              :+U  EU:NC; range -3000 to  3000.,6001,6.1585,1.4392,1.0,0,0,0.0,
9610,FP001730 LPIN1_1             :+U  EU:NC; range -3000 to  3000.,6001,6.1305,1.3519,1.9813,1,150,2.5,-0.12058
9611,FP003043 P4HTM_1             :+U  EU:NC; range -3000 to  3000.,6001,6.1999,1.5051,1.0,2,153,2.55,-0.47061
9612,FP012765 SPACA3_1            :+U  EU:NC; range -3000 to  3000.,6001,6.0309,1.469,1.0,0,0,0.0,
9613,FP003746 RNF4_1              :+U  EU:NC; range -3000 to  3000.,6001,6.1742,1.4642,1.0,0,0,0.0,
9614,FP000692 CTBS_1              :+U  EU:NC; range -3000 to  3000.,6001,6.1836,1.4695,1.0,2,162,2.7,-0.70951
9615,FP014635 ZNF649_1            :+U  EU:NC; range -3000 to  3000.,6001,6.3177,1.3425,1.9813,1,50,0.83,-0.37763
9616,FP003095 C3orf18_1           :+U  EU:NC; range -3000 to  3000.,6001,6.1881,1.4094,1.0,1,50,0.83,-0.466
9617,FP004948 G3BP1_1             :+U  EU:NC; range -3000 to  3000.,6001,6.127,1.4497,1.0,1,50,0.83,-0.21158
9618,FP002950 ZNF621_1            :+U  EU:NC; range -3000 to  3000.,6001,6.229,1.4904,1.0,3,157,2.62,-0.41864
9619,FP005982 CCZ1_1              :+U  EU:NC; range -3000 to  3000.,6001,6.1262,1.574,1.0,0,0,0.0,
9620,FP005370 DAXX_1              :+U  EU:NC; range -3000 to  3000.,6001,6.0643,1.5627,1.0,3,240,4.0,-0.46933
9621,FP004880 FGF1_1              :+U  EU:NC; range -3000 to  3000.,6001,6.2343,1.4496,1.0,2,100,1.67,-0.29081
9622,FP004808 UBE2D2_1            :+U  EU:NC; range -3000 to  3000.,6001,6.0998,1.4894,1.0,3,172,2.87,-0.47057
9623,FP011458 RP11-315D16_1       :+U  EU:NC; range -3000 to  3000.,6001,6.0612,1.3787,1.9813,0,0,0.0,
9624,FP005027 NKX2-5_1            :+U  EU:NC; range -3000 to  3000.,6001,6.0488,1.4844,1.0,1,50,0.83,-3.08029
9625,FP015309 MRAP_1              :+U  EU:NC; range -3000 to  3000.,6001,6.3609,1.4221,1.9813,1,50,0.83,-0.7385
9626,FP007523 SUSD3_1             :+U  EU:NC; range -3000 to  3000.,6001,6.1847,1.3731,1.0,2,187,3.12,-0.49474
9627,FP007248 TONSL_1             :+U  EU:NC; range -3000 to  3000.,6001,6.0236,1.4123,1.0,3,200,3.33,-0.67886
9628,FP010751 NOP9_1              :+U  EU:NC; range -3000 to  3000.,6001,6.2667,1.3836,1.0,2,205,3.42,-0.29162
9629,FP010080 PPP1R12A_1          :+U  EU:NC; range -3000 to  3000.,6001,6.0758,1.4719,1.0,1,50,0.83,-0.42125
9630,FP013239 USH1G_1             :+U  EU:NC; range -3000 to  3000.,6001,5.9909,1.3959,1.9813,2,188,3.13,-0.60076
9631,FP015820 AKAP17A_1           :+U  EU:NC; range -3000 to  3000.,6001,5.8059,1.6388,1.4174,2,107,1.78,-0.47188
9632,FP003213 ROBO2_1             :+U  EU:NC; range -3000 to  3000.,6001,5.9712,1.458,1.0,2,100,1.67,-0.39284
9633,FP004477 PAIP1_1             :+U  EU:NC; range -3000 to  3000.,6001,6.0676,1.4343,1.0,0,0,0.0,
9634,FP005659 CASP8AP2_1          :+U  EU:NC; range -3000 to  3000.,6001,6.1345,1.5669,1.0,1,54,0.9,-0.16379
9635,FP013011 ITGB3_1             :+U  EU:NC; range -3000 to  3000.,6001,6.0499,1.4649,1.0,2,189,3.15,-0.24166
9636,FP012369 SNAI3_1             :+U  EU:NC; range -3000 to  3000.,6001,6.0601,1.43,1.0,1,50,0.83,-0.68082
9637,FP004260 MAP9_1              :+U  EU:NC; range -3000 to  3000.,6001,6.0782,1.4941,1.0,2,105,1.75,-0.13229
9638,FP011650 NR2F2_1             :+U  EU:NC; range -3000 to  3000.,6001,5.7375,1.6014,1.0,0,0,0.0,
9639,FP014042 BST2_1              :+U  EU:NC; range -3000 to  3000.,6001,6.109,1.4237,1.4174,1,50,0.83,-1.22364
9640,FP013780 FUT3_1              :+U  EU:NC; range -3000 to  3000.,6001,6.169,1.4806,1.0,1,177,2.95,-0.06295
9641,FP010969 HEATR4_1            :+U  EU:NC; range -3000 to  3000.,6001,6.243,1.4675,1.0,2,128,2.13,-0.58526
9642,FP014757 USP29_1             :+U  EU:NC; range -3000 to  3000.,6001,6.0321,1.5123,1.0,0,0,0.0,
9643,FP011889 NOMO2_1             :+U  EU:NC; range -3000 to  3000.,6001,6.0969,1.4802,1.0,1,157,2.62,-0.18827
9644,FP004843 PCDHAC2_1           :+U  EU:NC; range -3000 to  3000.,6001,6.1746,1.3961,1.4174,1,92,1.53,-0.14273
9645,FP003389 DNAJB8_1            :+U  EU:NC; range -3000 to  3000.,6001,6.0657,1.4794,1.9813,3,221,3.68,-0.29417
9646,FP008966 RARRES3_1           :+U  EU:NC; range -3000 to  3000.,6001,6.1516,1.4111,1.4174,0,0,0.0,
9647,FP005316 HSPA1A_1            :+U  EU:NC; range -3000 to  3000.,6001,6.3001,1.4931,1.0,1,58,0.97,-0.29472
9648,FP001847 LTBP1_1             :+U  EU:NC; range -3000 to  3000.,6001,6.1708,1.4535,1.0,1,50,0.83,-0.16603
9649,FP004989 PTTG1_1             :+U  EU:NC; range -3000 to  3000.,6001,6.1956,1.4665,1.0,0,0,0.0,
9650,FP015847 ARHGAP6_1           :+U  EU:NC; range -3000 to  3000.,6001,6.1434,1.4038,1.0,1,50,0.83,-0.80134
9651,FP002671 PID1_1              :+U  EU:NC; range -3000 to  3000.,6001,6.231,1.4346,1.0,1,50,0.83,-0.28557
9652,FP010458 KL_1                :+U  EU:NC; range -3000 to  3000.,6001,6.1078,1.3781,1.9813,1,50,0.83,-1.25681
9653,FP001733 NBAS_1              :+U  EU:NC; range -3000 to  3000.,6001,6.1689,1.4957,1.0,0,0,0.0,
9654,FP000662 ERICH3_1            :+U  EU:NC; range -3000 to  3000.,6001,6.1465,1.4273,1.4174,1,50,0.83,-0.35839
9655,FP005364 RPS18_1             :+U  EU:NC; range -3000 to  3000.,6001,6.3904,1.362,1.0,1,233,3.88,-0.08436
9656,FP006200 RABGEF1_1           :+U  EU:NC; range -3000 to  3000.,6001,6.1633,1.5396,1.0,0,0,0.0,
9657,FP011365 WDR72_1             :+U  EU:NC; range -3000 to  3000.,6001,6.0639,1.4343,1.0,1,130,2.17,-0.05583
9658,FP014184 LSR_1               :+U  EU:NC; range -3000 to  3000.,6001,6.1955,1.4132,1.0,0,0,0.0,
9659,FP009531 DYRK4_1             :+U  EU:NC; range -3000 to  3000.,6001,6.1477,1.4352,1.0,0,0,0.0,
9660,FP002284 ARHGEF4_1           :+U  EU:NC; range -3000 to  3000.,6001,6.1621,1.4055,1.0,1,50,0.83,-0.39589
9661,FP008346 LZTS2_1             :+U  EU:NC; range -3000 to  3000.,6001,6.0151,1.4473,1.0,2,100,1.67,-0.34471
9662,FP005464 TAF8_1              :+U  EU:NC; range -3000 to  3000.,6001,6.1856,1.4858,1.0,2,194,3.23,-0.46113
9663,FP005991 DAGLB_1             :+U  EU:NC; range -3000 to  3000.,6001,6.2541,1.5368,1.0,0,0,0.0,
9664,FP005379 LEMD2_1             :+U  EU:NC; range -3000 to  3000.,6001,6.1999,1.3947,1.0,0,0,0.0,
9665,FP001525 FLVCR1_1            :+U  EU:NC; range -3000 to  3000.,6001,6.1936,1.5366,1.0,1,50,0.83,-0.43538
9666,FP002120 GPAT2_1             :+U  EU:NC; range -3000 to  3000.,6001,6.1821,1.4303,1.9877,1,50,0.83,-0.7181
9667,FP001509 RCOR3_1             :+U  EU:NC; range -3000 to  3000.,6001,5.9857,1.5507,1.0,2,185,3.08,-1.16975
9668,FP005301 LY6G5B_1            :+U  EU:NC; range -3000 to  3000.,6001,6.247,1.4142,1.0,0,0,0.0,
9669,FP015218 FAM217B_1           :+U  EU:NC; range -3000 to  3000.,6001,6.1704,1.4139,1.0,2,101,1.68,-0.51136
9670,FP006712 DEFA1_1             :+U  EU:NC; range -3000 to  3000.,6001,6.3557,1.2966,1.4174,1,50,0.83,-0.08597
9671,FP004543 MRPS36_1            :+U  EU:NC; range -3000 to  3000.,6001,6.1617,1.5422,1.0,1,50,0.83,-0.7256
9672,FP007489 NAA35_1             :+U  EU:NC; range -3000 to  3000.,6001,6.0837,1.4111,1.9813,0,0,0.0,
9673,FP012684 TMEM11_1            :+U  EU:NC; range -3000 to  3000.,6001,6.3649,1.3663,1.0,1,126,2.1,-0.27338
9674,FP007594 FSD1L_1             :+U  EU:NC; range -3000 to  3000.,6001,6.1483,1.4592,1.0,1,50,0.83,-0.26791
9675,FP003834 TBC1D19_1           :+U  EU:NC; range -3000 to  3000.,6001,6.0269,1.4837,1.0,1,87,1.45,-0.24435
9676,FP009181 SPCS2_1             :+U  EU:NC; range -3000 to  3000.,6001,6.1766,1.478,1.0,2,137,2.28,-0.14232
9677,FP003115 POC1A_1             :+U  EU:NC; range -3000 to  3000.,6001,6.1979,1.5011,1.0,0,0,0.0,
9678,FP012526 YBX2_1              :+U  EU:NC; range -3000 to  3000.,6001,6.0948,1.5068,1.0,0,0,0.0,
9679,FP007465 NMRK1_1             :+U  EU:NC; range -3000 to  3000.,6001,6.0759,1.5446,1.0,2,100,1.67,-0.39155
9680,FP015505 IGLL1_1             :+U  EU:NC; range -3000 to  3000.,6001,6.085,1.485,1.0,1,50,0.83,-0.34756
9681,FP001837 XDH_1               :+U  EU:NC; range -3000 to  3000.,6001,6.1625,1.4536,1.0,1,50,0.83,-0.55148
9682,FP003074 MST1R_1             :+U  EU:NC; range -3000 to  3000.,6001,6.1891,1.4333,1.0,0,0,0.0,
9683,FP011333 SHC4_1              :+U  EU:NC; range -3000 to  3000.,6001,6.285,1.3677,1.4174,1,103,1.72,-0.1996
9684,FP015100 PABPC1L_1           :+U  EU:NC; range -3000 to  3000.,6001,6.2075,1.4778,1.0,0,0,0.0,
9685,FP005720 RPF2_1              :+U  EU:NC; range -3000 to  3000.,6001,6.2126,1.4759,1.4174,1,95,1.58,-0.07914
9686,FP011332 CRI1_1              :+U  EU:NC; range -3000 to  3000.,6001,6.1616,1.4565,1.0,3,188,3.13,-0.62496
9687,FP003799 BOD1L1_1            :+U  EU:NC; range -3000 to  3000.,6001,6.1424,1.4707,1.0,2,201,3.35,-0.38618
9688,FP000783 AMY1A_1             :+U  EU:NC; range -3000 to  3000.,6001,6.3241,1.3006,1.0,1,82,1.37,-0.05183
9689,FP012719 ERAL1_1             :+U  EU:NC; range -3000 to  3000.,6001,6.2232,1.4972,1.0,2,102,1.7,-0.44987
9690,FP006711 DEFA4_1             :+U  EU:NC; range -3000 to  3000.,6001,6.2853,1.3266,1.9813,2,211,3.52,-0.23158
9691,FP003597 DNAJC19_1           :+U  EU:NC; range -3000 to  3000.,6001,6.1725,1.4,1.0,1,50,0.83,-0.82992
9692,FP010706 AJUBA_1             :+U  EU:NC; range -3000 to  3000.,6001,6.0862,1.4134,1.9813,2,155,2.58,-0.44501
9693,FP013552 DCC_1               :+U  EU:NC; range -3000 to  3000.,6001,6.1484,1.428,1.0,1,50,0.83,-0.79105
9694,FP007240 SCRT1_1             :+U  EU:NC; range -3000 to  3000.,6001,5.5627,1.4768,1.0,1,50,0.83,-0.80808
9695,FP014250 ZNF571_1            :+U  EU:NC; range -3000 to  3000.,6001,6.1803,1.4293,1.0,0,0,0.0,
9696,FP004263 ASIC5_1             :+U  EU:NC; range -3000 to  3000.,6001,6.1019,1.4401,1.4174,2,107,1.78,-0.1575
9697,FP008695 RPS13_1             :+U  EU:NC; range -3000 to  3000.,6001,6.2653,1.4196,1.0,1,50,0.83,-0.4791
9698,FP008247 LIPA_1              :+U  EU:NC; range -3000 to  3000.,6001,6.1474,1.4605,1.0,1,52,0.87,-0.67266
9699,FP015157 STAU1_1             :+U  EU:NC; range -3000 to  3000.,6001,6.0065,1.5909,1.0,1,128,2.13,-0.31139
9700,FP013826 TRAPPC5_1           :+U  EU:NC; range -3000 to  3000.,6001,5.9886,1.4599,1.0,2,146,2.43,-0.34118
9701,FP016174 ZMAT1_1             :+U  EU:NC; range -3000 to  3000.,6001,6.0357,1.5533,1.0,1,90,1.5,-0.26916
9702,FP002045 LOXL3_1             :+U  EU:NC; range -3000 to  3000.,6001,6.088,1.3968,1.0,2,100,1.67,-0.6833
9703,FP015132 ZSWIM3_1            :+U  EU:NC; range -3000 to  3000.,6001,6.2941,1.4966,1.0,2,201,3.35,-0.12487
